Adaptive immunity in jawless fish	2
The New Right (Denmark)	2
Quantum Theory (video game)	2
Fishmongers Arms	6
Draco blanfordii	9
Foreign domestic helpers in Hong Kong	4
Deliveroo	102
Indian Institute of Science	1091
Bandaru Dattatreya	14
SOCATA Rallye family	2
The March of the Millennia	5
Dušan Ivković	0
Caley Hall	3
Bruck (vehicle)	2
Hanibal Srouji	7
Parents (1989 film)	2
Lee Chatametikool	7
United Nations Appeals Tribunal	20
Chatinos	25
Durbar Square	186
Arc de Triomphe	2195
Shelly Cohen	7
Arkham Asylum	757
Oystor	15
National Maritime Museum, Gdańsk	0
Griesedieck Brothers beer	3
On the Edge: Political Cults Right and Left	5
Kurakhsky District	6
Rónán Ó Flatharta	0
Hasnabad (Vidhan Sabha constituency)	7
Faris Al-Rawi	10
Pieter Nicolaas van Kampen	5
Amy Pieters	36
Charles H. Winfield	4
Homoplasmy	4
Athens High School (Illinois)	1
National and University Library of the Republika Srpska	4
Adrift in a Great City	4
X-Video Bitstream Acceleration	6
Bergman's bear	4
Basketball at the 2012 Summer Olympics – Women's qualification	3
Derry Hayes	4
Permissive Working (railway)	2
Moshe Schneersohn	6
Sacred Steel (musical tradition)	2
Ailuropoda microta	7
Bloomsbury Farm (Spotsylvania County, Virginia)	2
Negative-pressure wound therapy	5
Be-Free	8
LaSalle Vipers	14
Mjølnir crater	2
1947 Cotton Bowl Classic	9
Deuterated drug	4
Denys Roberts	15
Aggrey Memorial A.M.E. Zion Senior High School	4
Mike Harris	708
Masum Parvez Rubel	4
Fleming's right-hand rule	5
KUCO-LP	7
Edmond Gaujac	4
Don't Get Me Started	17
The Following (season 2)	2
Crash Here Tonight	10
Jagdish Prasad Singh	7
Social equality	12
Homalopsidae	18
Grant Dorrington	3
Muhammad Saeed al-Sahhaf	6
Pallarenda, Queensland	2
Chime.in	19
Bail handle	2
Gains from trade	6
Michael Podro	8
Charlie McKeahnie	10
See Jungle! See Jungle! Go Join Your Gang Yeah, City All Over! Go Ape Crazy!	14
8Radio	10
Elizabeth Armstrong (settler)	2
A La Costa Sud	6
Peter Mancina	2
Ron Wylie	17
Christ on the Cross Adored by Two Donors	4
Mechanize	3248
Joe McGrath (Canadian football)	2
Well intervention	2
William Bassett (actor)	2
French submarine Fulton	2
Ellen Winther	12
Capri	14625
Griggsville Historic District	4
Jack Kelly (footballer)	2
Dual-listed company	2
Jazz Warriors	49
South Mecklenburg High School	24
Alvin Brooks	8
Trial of the Sixteen (1880)	2
Christian Yount	3
No. 3 Aircraft Depot RAAF	2
Leninsky District, Tula Oblast	2
Didier Pironi	142
GPS IIR-1	34
2018 Masters Tournament	28
Hyannisport Club	7
Robert Lui	21
Roberto Maldonado	12
Little Symphony No. 3 (Milhaud)	2
Southport Courthouse	6
Crotalus willardi obscurus	5
Gerrish's Regiment	12
Brattahlíð	0
1998–99 Primera División A season	0
Caithness Flagstone Group	4
Marie-Jeanne L'Héritier	0
Bucknall and Northwood railway station	4
American Standard (album)	2
Chhena gaja	7
Tirari–Sturt stony desert	5
Our Lady of Europe	126
David Theile	19
Learmonth Football Club	6
Proyeccion a Nuevas Promesas (2011)	4
Black carp	14
Rector v. Major League Baseball Advanced Media	4
Charles Webb (chef)	2
Hosokawa clan	90
Avie Records	23
Cory Vidanes	11
Martilla–Pettingel and Gorder General Merchandise Store	4
Tickle Me Pink	20
Fagali'i	36
Kaptol manors in Zagreb	2
Bufa Hill	11
Grasburg Castle	10
Pro rata	10
Ali Sadeghian	15
Bishop of Guildford	67
Cherry Hinton	275
Massena blood libel	4
Marquette University	1847
Keadue, County Donegal	6
Emicho	156
Growing Up Coy	5
2014 Zandvoort Masters	6
Everett Dirksen	116
Henry Jennings	41
Nothing Compares 2 U	79
AC Mogadiscio	6
Giuseppe Garibaldi (composer)	2
Chaba Fadela	12
Besmilr Brigham	4
Christiaan Scholtz	3
Mr. Wu	143
KangaRoos	2
Eric Mjöberg	0
Martin Foss	16
Confessions of a Thug (film)	2
Tower of David	141
Ciriaco Sforza	15
Bauhaus University, Weimar	19
Bank Pasargad	7
CD86 (album)	2
Adventures of the Queen	7
San Nicola dei Lorenesi	3
Close Combat Clasp	17
Composer (software)	2
Raymond Tooth	12
Tub of Blood Bunch	8
Acamas (son of Antenor)	2
Hastingsia alba	6
2006 United States Senate election in Connecticut	4
Major Whirlwind	10
Joseph Oklahombi	9
12 Rounds 3: Lockdown	3
Albumares	18
First Field Army	25
Niquiá Ecological Station	0
Extermination (video game)	2
Al-Madina Souq	17
Khatta Meetha (2010 film)	2
PALME Middle East	10
Discovery Kids (India)	2
Current conveyor	3
Duntryleague	86
Otočec Castle	0
Wild Wild Winter	26
Georg Jensen A/S	15
Feliks Brzozowski	5
IHS Markit	44
Bryan Dabo	2
Harold Taylor (Australian politician)	2
George Latham (footballer)	2
Markstay-Warren	27
Abi Tucker	20
Elijah Joy	7
2006 Dublin Senior Hurling Championship	4
Herbert Spohn	7
Aaron Johnson (ice hockey)	2
Benjamin T. Spencer	5
North Northumberland Football League	5
Merrimac, Virginia	3
Kvitsøy Lighthouse	8
My Family's Slave	5
Washington County Memorial Airport	6
Aviad Meitar	4
Frozen (musical)	2
Nancy Haynes	7
1970–71 Utah Stars season	4
Monin–Obukhov similarity theory	9
Mafikizolo	61
Mtab	8
Giant Olive Theatre Company	6
Myron Brinig	5
Francisco Lupi	16
Pub crawl	6
Additional notification thresholds	2
Cory Philpot	10
Roger Telemachus	9
Sword of the Yue Maiden	8
Portek	23
Diuris amplissima	8
Catholic Youth Organization Nigeria	5
Antonio Quatraro	5
Archerfield, Queensland	22
Michael Keppele	4
Fox River, Alaska	2
Joseph R. Jelinek	6
The Day the Earth Caught Fire	37
Boris Obukhov	6
Squatch	22
Revera	36
Shaun McDonald	36
Alison Kosik	4
Shoot Out the Lights (song)	2
Pressure-induced hydration	4
Green Cay Wetlands	6
Harald Brattbakk	11
Udaipur	2260
Ahuva Kraus	4
Liver X receptor	16
Héctor López (boxer)	0
Bil Keane	57
James Bethune	19
Luciano Russo	5
Boletus austroedulis	4
XP-class lifeboat	2
Nicolaus Laurentii	8
Nanula galbina	4
QSMV Dominion Monarch	2
Moosa Kunhi Nayarmoole	7
Helix–coil transition model	4
Jean François Laterrade	0
Bloodgood	439
Anita M. Cal	8
Alcanó	0
Kurt Küppers	0
Bill Daily	38
Kinský Palace (Prague)	0
The Radio Factor	29
Arason invariant	8
Roland Désaulniers	0
Photo Hunt	16
Dalis Car	22
Morning Star Lake (Nebraska)	2
2016–17 Missouri Tigers men's basketball team	3
Kathleen Rooney	19
Silvo Habat	5
Black-throated accentor	2
Volker Straus	9
Valentine Theatre	19
Brazilian monitor Alagoas	2
Commodore CBM-II	4
Humphrey Coningsby (judge)	2
Nature Reserve Banks of Castronuño	0
Majczek and Marcinkiewicz	6
Wyoming Highway 218	4
Luc Ayang	6
Nemia Vainitoba	2
Spialia asterodia	4
Veselin Petrović	0
Minuscule 546	4
William Attfield	5
Dirck van der Lisse	9
Willie McGill	5
Sparganium natans	6
Seybert Commission	16
Hiroshi Koshiba	5
Maryland Route 58	23
Unimodality	2
Megaliths in Mecklenburg-Vorpommern	3
Thomas Mundy Peterson	12
Jaya Prithvi Bahadur Singh	6
Space Shuttle Challenger disaster	103
Steve Zabriskie	7
Jean-Nicolas Céré	0
Gideon's Sword	7
Ebenezer Moseley	8
Skin Cancer Foundation	15
Stuart Ripley	11
Port Salford	19
Cecilia Gasdia	18
Dan Macaulay	4
Lothian and Borders Fire and Rescue Service	7
Turkey in the Eurovision Song Contest 1990	2
Sarah Knowles Bolton	4
George Tuska	113
Jim Donohue	4
Lila Wallis	4
Lepa Brena	175
Noise and vibration on maritime vessels	4
Circle Jerks	311
HMS Anne (1915)	2
Downtown Whitehorse, Yukon	2
Bessy Argyraki	11
Ministry of the Chemical Industry (Soviet Union)	2
Baldy Mesa	20
Pilot (educational organization)	2
Julie Gore	16
Audibert & Lavirotte	9
Terry Scully	10
Oil in place	8
Camp Endicott	13
CITIC Telecom International	22
Elisa Jordana	6
Peters Brook (Raritan River tributary)	2
Claremont–Lebanon micropolitan area	2
Commercial bribery	6
Ōjōyōshū	0
Kinga of Poland	15
Jean-Pierre Coopman	13
Alle Farben	41
Phitsanulok Province	240
Guanosine	58
Icehouse (arena)	2
Andre Thapedi	2
World Senior Pairs Championship	7
Hồ Quý Ly	0
USCGC Ossipee (WPR-50)	3
2010 Virginia's 11th congressional district election	2
Hugh Baird (engineer)	2
Goa, Camarines Sur	12
1995 Meath Intermediate Football Championship	4
Kilwinning railway station	4
Straits Times Index	16
Kotaro Honda	10
Maruti Suzuki Dzire	6
Emir Dautović	0
Sai Baba of Shirdi	78
International Association of Accessibility Professionals	6
Old Kent Road railway station	3
Compulsory dance	15
Hans Jürgen Teuteberg	0
Bowling action	3
Darling (magazine)	2
Victor Souto	6
Esso Petroleum Co Ltd v Harper's Garage (Stourport) Ltd	2
Chongzuo	62
Col d'Aubisque	57
Cirsium arizonicum	5
Dockenfield	15
Angelique Magito	7
Stanislav Angelov	10
Collin County Outer Loop	4
Ming Chuan University	34
Federal Airports Authority of Nigeria	27
VAW-110	11
William Crump	20
Super Caló	0
Nielsen–Ninomiya theorem	5
Eske Willerslev	14
The City and the City (TV series)	1
Cees Veerman	13
Shadow Secretary of State for Housing	9
Frink ideal	9
Treloar's Hospital Platform railway station	3
Sialkot-Lahore Motorway	4
Schoolkids Records	16
University of Osijek	83
Edward Latter	3
Schantz Organ Co.	5
Campuses of Fordham University	4
Bud Sharpe	3
Sébastien Dewaest	0
Waldorf Warriors football	4
Rohingya people	196
1948–49 French Rugby Union Championship	4
Prologue	1699
FIFA 07	66
KYPZ	6
Web help	8
Twenty-Five Miles	13
Knud Enemark Jensen	11
Shindig (video chat platform)	2
Trepassey	131
Secretomics	7
Dr. Kuno Struck House	5
Paulina Veloso	3
2011 NBA lockout	183
Fright Night (comics)	2
Attributable fraction for the population	3
Margaret C. McCulloch	2
Enable Software, Inc.	3
2010–11 Serbian Cup	9
Miyauchi, Yamagata	2
Healthcare Services Specification Project	4
Petlad	80
Kyle Edmund	108
Vugar Bayramov (economist)	2
Hanjin	245
FXpansion	19
Nugent Everard	8
Baxter Troutman	7
Electoral district of St Leonards	2
19521 Chaos	6
Push Interactions	5
Sathya (actor)	2
Patrick Clark (host)	2
Tombos Stela	6
Donald D. Alsop	4
Zenonis	18
William Hawley (general)	2
Gene Fairbanks	5
Sterling Micropolitan Statistical Area	15
Mosa Walsalam Sastriyar	5
2012–13 Hong Kong Junior Challenge Shield	4
Stephanie Knows Who	10
Staurozoa	22
Azerbaijan–Djibouti relations	4
Wheeler-Minot Farmhouse	5
Ray Hill	71
Kaishakunin	15
Battle of Niemirów	0
Udon kiri	2
Full Rate	34
Dream Chronicles: The Book of Air	12
Patharpratima	79
Neuendorf Church	6
6ixth Sense	19
SwizZz	80
Mousefood	6
Fifty (film)	3
Theory Z	37
Virtual Pool 3	21
Pages Wood	4
Sobairce	13
Ghent system	16
International Settlement (San Francisco)	2
409 Tactical Fighter Squadron	11
Shaman (Dungeons & Dragons)	2
Bronc Burnett	4
Susan and the Surftones	8
Onychothemis testacea	4
Arado SD I	10
Carmen Clemente Travieso	6
Voice of Palestine	16
Connah's Quay Nomads F.C.	6
Old Hartslog Church	4
Nancy Padian	4
Doug Mello	4
Les Sages Poètes de la Rue	0
Yamana clan	25
The Gift of Music (record label)	3
Verona Grove	7
Vincent Regan	39
Petr Skrabanek	13
Rich Balling	15
Scott Haffner	8
James Fraser-Mackenzie	6
Betty Jameson	20
Diego García Sayán	0
Konstantina Lukes	6
Zurab Zviadauri	9
Daily News (Perth, Western Australia)	2
Lincoln Heritage Trail	12
Bill Adler	30
Prospero (moon)	2
CNR Spadina Roundhouse	10
Jonha Falls	11
St Leonard's Priory, Stamford	4
Antony Froggatt	10
Jacob Voigt House	4
Gael Linn Cup 1959	2
Mexican declaration of war on Germany, Italy, and Japan	2
Mahrez Mebarek	8
The Longest Night (1972 film)	2
Sabra (comics)	1
55th Corps (German Empire)	2
Mark Reilly	23
Until I Get You	7
Fast path	6
Cincinnati Playhouse in the Park	62
Jack Townend	6
Saviem J	10
Offshore concrete structure	4
Baghban (film)	2
2018–19 Oregon Ducks men's basketball team	4
Amar Ujala	89
Rochdale A.F.C.	54
Winnie Cheung Wai-sun	6
Flag of Saint Vincent and the Grenadines	2
Section 2 of the Canadian Charter of Rights and Freedoms	5
Round Island day gecko	9
Simpleng Tulad Mo	16
Dan Dakich	29
Steve Salerno	11
Wasco-Wishram	32
Pataliputra Housing Colony	2
Xrobb l-Għaġin Temple	0
The Jewish Hospital in Warsaw	4
Sun Jiadong	11
CRACK International Art Camp	5
Mart'nália	0
Isabel, Princess Imperial of Brazil	50
Rose of the Rancho (1936 film)	2
Turtle Lake (town), Wisconsin	2
The Prince Chap	9
Parabraxas flavomarginaria	4
Facts Concerning the Late Arthur Jermyn and His Family	8
Iowa Community College Athletic Conference	10
Ballpoint pen knife	2
The Unlocking Technology Act of 2013	6
Ong Hock Thye	8
James Simon (sculptor)	2
Tiffany Pisani	7
1952 United States Senate election in Arizona	4
Cynewulf of Wessex	5
House of Cards (1993 film)	2
Paddy Casey	45
Millice Culpin	6
Mamadou Kamara Dékamo	0
Horned guan	2
The Hour Before the Dawn	7
People's Liberation Army Ground Force	65
Bursledon	149
Louisville, Georgia	43
Bang! (1985 Frankie Goes to Hollywood album)	2
Rêve: the Dream Ouroboros	0
St Luke's Anglican Church, Toowoomba	5
Cross of Gaspé	0
Wael Ghonim	40
Simtex	35
Giles Fletcher	46
Dodô (footballer, born 1974)	0
Kopilovtsi, Montana Province	3
Don't Tell the Bride (Ireland)	2
I. Shone Clark	4
Prizren District (Serbia)	2
Omoyemi Akerele	8
John Paul Vaathil Thurakkunnu	9
Ahmed Taleb Ibrahimi	6
The Barn, Exmouth	4
Saif Durbar	8
River Park (Bratislava)	2
1952–53 Huddersfield Town A.F.C. season	1
Aaron Rose (pioneer)	2
Marpole	147
Sergey Lebedev (scientist)	2
Lance Lewis, Space Detective	5
Greensand Ridge Walk	12
Louise Wallace	20
Uranium tetrachloride	10
The Mighty Bears	6
Terry Cochrane (Canadian football)	2
2017 European Junior Championship of American football	2
Rheinpark Stadion	29
Women's Low-Kick at WAKO World Championships 2007 Belgrade +70 kg	2
Timeline of plesiosaur research	2
Ikarbus IK-206	4
Valldemossa	60
Certis Group	7
Bovine papular stomatitis	5
Common Informers Act 1951	14
Neil MacCallum	3
Joe Robinson (musician)	4
Roman Catholic Diocese of Dresden-Meissen	5
Edward Payson Terhune	8
Vefsna	24
Almonty Industries	12
Mehta Suja railway station	4
Asterix films (live action)	2
Andy Hui	34
Boom Jinx	13
Jo Shaw	11
Adam B. Resnick	7
Wayne A. Downing	16
Coleophora albitarsella	8
Suzi Gardner	14
Marne, Iowa	2
United States v. Lee (1982)	2
Highest Alemannic German	6
Vinga Lighthouse	7
Penrhyn Grant Jones	6
Calvin Gotlieb	9
2006 East Timorese crisis	26
Jacob Emmitt	9
Black coral	14
Delaware Township, Hancock County, Ohio	3
B. Saroja Devi	215
Stephen Breyer	364
77 Bombay Street	12
Johan Fjeldsted Dahl	3
Darfield, New Zealand	2
Allegheny Energy	42
ACA International	26
Klippans FF	10
Rayong Province	111
Fred Hylands	5
Alexander Barbour	4
Toe (band)	4
Ruth Krefting	4
29th Berlin International Film Festival	26
Doug Karr	20
Zuntata	21
Ariel Peña	0
Simon Hayhoe	5
Mark Germino	5
Caroline Mary Luard	5
Third and Lexington Avenues Line	3
Tapan Sinha	136
Blockleiter	35
Polygonia c-album	17
Alexa Vega	76
Albert Hughes (bishop)	2
Dietrichs Flucht	51
Berlin Thunder	213
I, Librarian	8
Hoplite formation in art	1
Calves	342
Itagaki Taisuke	56
Oberscharführer	0
Fred Wertheimer	10
Trefoil horseshoe bat	2
Bob Brudzinski	15
2012 Tokyo gubernatorial election	3
Kerala State Industrial Development Corporation	25
1989 Vuelta a España, Stage 1 to Stage 11	0
Charles Hardaway Marks Bridges	8
Bisaldeo temple	4
Remembrancer (horse)	2
Taranto	3224
Adolf Oberländer	0
Baba Dharam Dass	11
Aleksandra Maletić	0
Association of MBAs	124
Anzor Urdia	4
Arno Rafael Minkkinen	9
Glen Dell	7
Malcolm MacLeod (clan chief)	1
The Long Walk	124
East El Paso	20
Hemiarcha bleptodes	4
Wellington Stapleton-Cotton, 2nd Viscount Combermere	4
Lost Battalion (1960 film)	2
Dhaka-Istanbul freight corridor	4
Erkki Toivanen	5
Withego von Furra	4
Stableford	315
Phill Calvert	28
Vorticose veins	3
Jupp Derwall	32
Telok Blangah MRT station	4
Jesúpolis	0
Hong Kong Jockey Club	281
White Pass School District	6
Giovanni Antonio Medrano	10
Oliverio Girondo	20
Kawartha Lakes Bible College	7
2015 Minnesota Twins season	2
Mankato MoonDogs	7
Javash	14
Keller's Mill Covered Bridge	6
Cyber PHA	3
LNWR Bloomer Class	4
Thomas Colley Porter	8
Adventure Air Adventurer	4
Carolyn R. Payton	4
Newlyn School	138
Martin Daubney (judge)	2
2010 in British music charts	2
Alexander Crichton	50
Operation Flagship	4
Trifolius presbyter	2
Philadelphia Atoms	90
Ajit Hutheesing	6
Special road	4
Frank W. Notestein	10
Glyn M. Owen	4
Tim Kendall	11
Fish Islands	12
Saskatchewan Highway 2	58
Johan Claesz Loo	11
Greater Richmond Region	60
Felipe Chará	0
Jalesar (Assembly constituency)	2
Rosewell, Midlothian	9
Armed Forces Chaplains Board	18
Seek and Destroy (Captain Scarlet)	2
Halo nucleus	2
Mount Helena Tavern	8
Historic Sites and Monuments in Antarctica	6
E-40	862
Sladeniaceae	4
Philip Lawrence Awards	10
Wallace Reyburn	4
William Swan Plumer	5
National Association of Psychiatric Intensive Care Units	5
2008 Spanish Grand Prix	9
Paris By Night 53: Thiên Đuờng Là Đây	0
G.T.O. (album)	2
Alabama State Route 171	2
Landulph	40
Horonaim	10
Randy Baldwin	4
Albershausen	22
Vetle Sjåstad Christiansen	0
Gino Vannelli	97
103rd ISTAR Battalion	2
Turbomeca Arriel	28
Glen Shiel	212
The Avenue Sports Club Ground	6
Musk railway station	4
Ritterkopf	5
Convex measure	3
Bruce A. Chadwick	6
Bebot	50
Green avadavat	2
Joseph Roswell Hawley	20
Austrian knot	49
RL60	14
Earl Ingarfield Sr.	5
Miné Okubo	0
Streetfighter	41
Heinrich Hencky	5
Keele Yard	14
Exchange Hotel, Laidley	2
Isolepis prolifera	12
Ekman family	5
Tom Walton (golfer)	2
Arthur Smith (U.S. Representative)	2
Tule River War	9
Agile usability engineering	6
Methodist Women's Hospital (Elkhorn, Nebraska)	4
Paul Kee	125
Chilga	63
Oberurnen	26
Roman Červenka	0
Osman Haji	5
Ian Williams (American football)	2
Holiday Inn, Townsville	2
Lydia Kaʻonohiponiponiokalani Aholo	12
Palm Meadows	51
Édouard Devernay	0
Fathers & Sons (film)	2
Imagine No Malaria	17
1988 Bangladesh cyclone	7
Khamdang Gewog	9
Põhja-Kõrvemaa Nature Reserve	0
2-2-0	130
Hans Van Laethem	4
Jeanne Du Londel	6
Nathan Graham	14
Zimnitsa, Yambol Province	2
Rogier van Aerde	5
The Proud Ones	12
Sikkim expedition	5
Gertrude Rachel Levy	4
The Agony of...	4
2015 Detroit Lions season	2
Pilchinnampalayam	6
Earl of Glengall	31
Yasunori Uchitomi	4
Alouette Lake	25
Edmund Purdom	60
Luigi Taveri	23
United Nations Security Council Resolution 1333	3
Presidential Climate Action Plan	10
Douglas Water	48
Scaletta Pass	12
William Campbell (filmmaker)	2
Mourner's bench	2
Robbi Sapinggi	6
United States Statutes at Large	50
Emergency Committee in Aid of Displaced Foreign Scholars	14
Eteläsuomalainen osakunta	0
THINK C	30
Monte Roraima National Park	23
Handheld Device Markup Language	4
Revels (confectionery)	2
Asbury Park High School	43
Hugh Wilson (Presbyterian minister)	2
Craig Arnold	23
Kachō Hironobu	0
The Alzheimer Case	11
Tokuwa Station	6
HRASLS3	4
Der Bloasbalg	8
Sir John Power, 1st Baronet	2
Alexander Macomb House	9
Mari Gilbert	7
Lafe, Arkansas	3
Boondoggle (web series)	2
Merger of Kanyakumari with Madras State	2
2007 Carnation murders	2
The Wedge (Australian TV series)	2
Francesco I Gattilusio	18
The Dan & Maz Show	17
1908 Finnish parliamentary election	2
Gerardo Solano	4
The Last Dance (EP)	2
Ourthe	124
Real Crisps	12
Nikolausberg	10
Anthony Crank	9
Ku Cheng-kang	13
Shaker Mahmoud	12
Altoona Works BP4	5
Football in Aruba	2
Distractions (Heroes)	2
Holy Forty Martyrs Church, Iași	0
Sam Hill (cyclist)	2
Daniel (Nushiro)	3
Ted Whitten	59
87th Troop Carrier Group	8
San Marco	4979
Jared Theodorakos	2
Morelia spilota variegata	6
Tingsek	30
Sheryl Zohn	5
Ulrich Schwaneberg	10
Trill OG	20
William Moffat (MP)	1
Warham St Leger	19
DYSL	14
El Dorado State Park	9
Patricia and Emmanuel Cartier	4
The Dormouse	21
Zlata's Diary	7
Smooth Radio presenter history	2
Kalasam	68
Chelsea Headhunters	23
Henry Marten (politician)	2
Poema Morale	12
Patrick Guerrand-Hermès	0
Padania national football team	5
Robinson Ekspeditionen 2018	4
Kushanshah	48
Wanda Cochran	4
Wheelchair tennis at the Summer Paralympics	3
Wendy Isdell	2
